CUSTOMER_ID,CUSTOMER_NAME,REGION_CODE,STATUS,CREATED_TS
CUST49943,Customer_49943,R6116,INACTIVE,2020-03-20
CUST49944,Customer_49944,R25636,ACTIVE,2022-10-28
CUST49945,Customer_49945,R35119,INACTIVE,2021-03-12
CUST49946,Customer_49946,R5520,ACTIVE,2020-06-08
CUST49947,Customer_49947,R9913,INACTIVE,2020-03-05
CUST49948,Customer_49948,R49116,INACTIVE,2023-11-26
CUST49949,Customer_49949,R35716,INACTIVE,2025-04-03
CUST49950,Customer_49950,R45857,ACTIVE,2024-12-31
CUST49951,Customer_49951,R33678,TEST,2025-11-21
CUST49952,Customer_49952,R14616,ACTIVE,2023-12-01
CUST49953,Customer_49953,R9960,ACTIVE,2022-03-28
CUST49954,Customer_49954,R9047,TEST,2021-06-15
CUST49955,Customer_49955,R4051,TEST,2020-08-31
CUST49956,Customer_49956,R40660,ACTIVE,2024-05-24
CUST49957,Customer_49957,R8396,ACTIVE,2023-01-12
CUST49958,Customer_49958,R4414,INACTIVE,2025-04-05
CUST49959,Customer_49959,R1903,ACTIVE,2023-08-22
CUST49960,Customer_49960,R6618,ACTIVE,2023-05-03
CUST49961,Customer_49961,R7213,ACTIVE,2024-10-20
CUST49962,Customer_49962,R4292,ACTIVE,2024-01-03
CUST49963,Customer_49963,R24108,TEST,2025-12-17
CUST49964,Customer_49964,R36544,INACTIVE,2020-02-08
CUST49965,Customer_49965,R40110,ACTIVE,2024-10-18
CUST49966,Customer_49966,R778,INACTIVE,2025-02-08
CUST49967,Customer_49967,R23279,ACTIVE,2021-06-29
CUST49968,Customer_49968,R11253,INACTIVE,2024-06-13
CUST49969,Customer_49969,R30554,ACTIVE,2024-02-14
CUST49970,Customer_49970,R40162,ACTIVE,2023-03-12
CUST49971,Customer_49971,R4641,ACTIVE,2025-11-11
CUST49972,Customer_49972,R39438,ACTIVE,2022-05-11
CUST49973,Customer_49973,R32612,ACTIVE,2022-05-13
CUST49974,Customer_49974,R1743,INACTIVE,2020-09-17
CUST49975,Customer_49975,R17504,INACTIVE,2025-07-29
CUST49976,Customer_49976,R45903,ACTIVE,2025-11-05
CUST49977,Customer_49977,R24442,TEST,2021-02-12
CUST49978,Customer_49978,R20152,ACTIVE,2025-06-21
CUST49979,Customer_49979,R32856,INACTIVE,2025-12-14
CUST49980,Customer_49980,R14484,ACTIVE,2024-03-19
CUST49981,Customer_49981,R4561,TEST,2025-09-05
CUST49982,Customer_49982,R19478,ACTIVE,2023-03-20
CUST49983,Customer_49983,R31551,ACTIVE,2024-01-01
CUST49984,Customer_49984,R40925,ACTIVE,2020-12-17
CUST49985,Customer_49985,R35417,ACTIVE,2023-11-27
CUST49986,Customer_49986,R17038,ACTIVE,2022-11-19
CUST49987,Customer_49987,R45738,TEST,2024-04-07
CUST49988,Customer_49988,R5420,ACTIVE,2024-04-27
CUST49989,Customer_49989,R45120,ACTIVE,2024-05-16
CUST49990,Customer_49990,R31091,INACTIVE,2025-12-11
CUST49991,Customer_49991,R10120,ACTIVE,2025-09-27
CUST49992,Customer_49992,R34708,ACTIVE,2025-02-27
CUST49993,Customer_49993,R36632,ACTIVE,2024-04-01
CUST49994,Customer_49994,R44692,ACTIVE,2022-05-04
CUST49995,Customer_49995,R43426,INACTIVE,2021-04-18
CUST49996,Customer_49996,R19693,ACTIVE,2022-04-10
CUST49997,Customer_49997,R9272,INACTIVE,2024-11-30
CUST49998,Customer_49998,R5361,INACTIVE,2020-03-07
CUST49999,Customer_49999,R21237,ACTIVE,2022-12-02
CUST50000,Customer_50000,R39688,ACTIVE,2025-10-12
CUST50001,Customer_50001,R10598,INACTIVE,2024-09-08
CUST50002,Customer_50002,R28571,ACTIVE,2021-02-25
CUST50003,Customer_50003,R40162,ACTIVE,2024-01-24
CUST50004,Customer_50004,R13332,ACTIVE,2021-05-27
CUST50005,Customer_50005,R305,TEST,2025-08-22
CUST50006,Customer_50006,R21627,INACTIVE,2025-05-11
CUST50007,Customer_50007,R5927,ACTIVE,2020-09-09
CUST50008,Customer_50008,R12728,ACTIVE,2022-05-21
CUST50009,Customer_50009,R28495,ACTIVE,2023-03-27
CUST50010,Customer_50010,R45696,INACTIVE,2024-03-14
CUST50011,Customer_50011,R13052,ACTIVE,2024-09-06
CUST50012,Customer_50012,R45904,ACTIVE,2022-07-06
CUST50013,Customer_50013,R49155,ACTIVE,2023-09-01
CUST50014,Customer_50014,R2422,INACTIVE,2025-05-11
CUST50015,Customer_50015,R42919,INACTIVE,2025-12-06
CUST50016,Customer_50016,R41177,ACTIVE,2025-04-26
CUST50017,Customer_50017,R35029,ACTIVE,2023-07-03
CUST50018,Customer_50018,R44153,ACTIVE,2021-01-11
CUST50019,Customer_50019,R1,ACTIVE,2020-12-07
CUST50020,Customer_50020,R19429,TEST,2020-01-01
CUST50021,Customer_50021,R40026,ACTIVE,2024-04-09
CUST50022,Customer_50022,R38349,INACTIVE,2025-02-01
CUST50023,Customer_50023,R46220,ACTIVE,2024-11-08
CUST50024,Customer_50024,R4515,ACTIVE,2022-05-31
CUST50025,Customer_50025,R37363,ACTIVE,2024-08-11
CUST50026,Customer_50026,R22768,ACTIVE,2024-08-26
CUST50027,Customer_50027,R1017,ACTIVE,2025-10-03
CUST50028,Customer_50028,R43479,ACTIVE,2024-09-15
CUST50029,Customer_50029,R13662,ACTIVE,2022-03-29
CUST50030,Customer_50030,R10495,TEST,2024-11-16
CUST50031,Customer_50031,R13207,ACTIVE,2022-05-01
CUST50032,Customer_50032,R31359,TEST,2022-05-19
CUST50033,Customer_50033,R46262,ACTIVE,2025-11-29
CUST50034,Customer_50034,R39227,ACTIVE,2025-05-12
CUST50035,Customer_50035,R25710,TEST,2021-07-11
CUST50036,Customer_50036,R35552,ACTIVE,2021-06-08
CUST50037,Customer_50037,R9776,INACTIVE,2023-06-30
CUST50038,Customer_50038,R5527,ACTIVE,2024-01-11
CUST50039,Customer_50039,R3376,ACTIVE,2020-09-14
CUST50040,Customer_50040,R10724,ACTIVE,2023-03-18
CUST50041,Customer_50041,R3192,ACTIVE,2021-10-25
CUST50042,Customer_50042,R23631,ACTIVE,2020-07-16
CUST50043,Customer_50043,R12889,ACTIVE,2022-01-01
CUST50044,Customer_50044,R42577,ACTIVE,2025-10-12
CUST50045,Customer_50045,R12491,INACTIVE,2024-05-22
CUST50046,Customer_50046,R37205,ACTIVE,2025-09-24
CUST50047,Customer_50047,R29077,ACTIVE,2024-08-12
CUST50048,Customer_50048,R31385,ACTIVE,2023-06-30
CUST50049,Customer_50049,R40490,ACTIVE,2022-10-31
CUST50050,Customer_50050,R18145,ACTIVE,2025-09-08
CUST50051,Customer_50051,R37762,ACTIVE,2024-12-17
CUST50052,Customer_50052,R18861,ACTIVE,2025-03-29
CUST50053,Customer_50053,R5508,ACTIVE,2025-10-31
CUST50054,Customer_50054,R46798,ACTIVE,2020-07-29
CUST50055,Customer_50055,R3000,ACTIVE,2022-10-07
CUST50056,Customer_50056,R17802,TEST,2021-03-28
CUST50057,Customer_50057,R5478,ACTIVE,2023-02-26
CUST50058,Customer_50058,R31423,TEST,2021-03-31
CUST50059,Customer_50059,R10392,ACTIVE,2025-08-31
CUST50060,Customer_50060,R48149,TEST,2020-03-12
CUST50061,Customer_50061,R41224,INACTIVE,2024-01-24
CUST50062,Customer_50062,R31443,ACTIVE,2023-03-26
CUST50063,Customer_50063,R31480,ACTIVE,2023-08-09
CUST50064,Customer_50064,R29277,ACTIVE,2022-11-09
CUST50065,Customer_50065,R43571,TEST,2023-06-02
CUST50066,Customer_50066,R37092,ACTIVE,2021-10-23
CUST50067,Customer_50067,R17384,INACTIVE,2020-12-19
CUST50068,Customer_50068,R20095,ACTIVE,2023-10-28
CUST50069,Customer_50069,R28436,INACTIVE,2020-09-07
CUST50070,Customer_50070,R20453,INACTIVE,2021-02-05
CUST50071,Customer_50071,R1972,ACTIVE,2024-08-24
CUST50072,Customer_50072,R9707,ACTIVE,2022-10-17
CUST50073,Customer_50073,R41517,ACTIVE,2020-03-27
CUST50074,Customer_50074,R39513,ACTIVE,2023-06-21
CUST50075,Customer_50075,R28413,ACTIVE,2023-07-03
CUST50076,Customer_50076,R36831,ACTIVE,2023-11-05
CUST50077,Customer_50077,R29089,INACTIVE,2024-06-14
CUST50078,Customer_50078,R23210,ACTIVE,2025-09-17
CUST50079,Customer_50079,R45420,INACTIVE,2023-10-18
CUST50080,Customer_50080,R9735,INACTIVE,2025-11-20
CUST50081,Customer_50081,R26196,INACTIVE,2023-02-21
CUST50082,Customer_50082,R20860,INACTIVE,2025-08-01
CUST50083,Customer_50083,R44939,INACTIVE,2020-01-02
CUST50084,Customer_50084,R16490,TEST,2025-06-07
CUST50085,Customer_50085,R19386,ACTIVE,2021-01-20
CUST50086,Customer_50086,R36206,ACTIVE,2025-08-03
CUST50087,Customer_50087,R37751,INACTIVE,2022-12-03
CUST50088,Customer_50088,R49017,INACTIVE,2023-04-14
CUST50089,Customer_50089,R3156,ACTIVE,2021-09-28
CUST50090,Customer_50090,R47594,ACTIVE,2021-05-28
CUST50091,Customer_50091,R33823,INACTIVE,2024-08-25
CUST50092,Customer_50092,R5880,ACTIVE,2020-10-04
CUST50093,Customer_50093,R26731,TEST,2022-09-02
CUST50094,Customer_50094,R3005,ACTIVE,2024-01-21
CUST50095,Customer_50095,R44626,ACTIVE,2023-06-08
CUST50096,Customer_50096,R15959,INACTIVE,2024-06-08
CUST50097,Customer_50097,R275,ACTIVE,2021-10-14
CUST50098,Customer_50098,R31155,INACTIVE,2024-02-03
CUST50099,Customer_50099,R8866,ACTIVE,2023-06-25
CUST50100,Customer_50100,R38535,ACTIVE,2022-03-10
CUST50101,Customer_50101,R30756,ACTIVE,2021-08-25
CUST50102,Customer_50102,R37670,ACTIVE,2021-10-07
CUST50103,Customer_50103,R12548,ACTIVE,2023-10-13
CUST50104,Customer_50104,R25346,INACTIVE,2024-07-22
CUST50105,Customer_50105,R37137,INACTIVE,2020-10-26
CUST50106,Customer_50106,R26603,ACTIVE,2025-01-29
CUST50107,Customer_50107,R13800,TEST,2021-06-16
CUST50108,Customer_50108,R35270,ACTIVE,2023-05-05
CUST50109,Customer_50109,R7817,ACTIVE,2021-10-28
CUST50110,Customer_50110,R34157,ACTIVE,2023-07-19
CUST50111,Customer_50111,R32022,ACTIVE,2023-03-01
CUST50112,Customer_50112,R33075,INACTIVE,2022-05-01
CUST50113,Customer_50113,R30266,TEST,2024-05-13
CUST50114,Customer_50114,R44246,INACTIVE,2022-11-25
CUST50115,Customer_50115,R19135,ACTIVE,2024-06-20
CUST50116,Customer_50116,R33727,ACTIVE,2025-01-01
CUST50117,Customer_50117,R2081,ACTIVE,2020-11-08
CUST50118,Customer_50118,R40422,ACTIVE,2023-04-01
CUST50119,Customer_50119,R14327,ACTIVE,2021-08-25
CUST50120,Customer_50120,R23228,ACTIVE,2024-07-11
CUST50121,Customer_50121,R6798,ACTIVE,2022-06-03
CUST50122,Customer_50122,R45523,ACTIVE,2025-02-23
CUST50123,Customer_50123,R37821,ACTIVE,2023-07-03
CUST50124,Customer_50124,R35672,ACTIVE,2020-01-04
CUST50125,Customer_50125,R32933,INACTIVE,2023-11-08
CUST50126,Customer_50126,R20660,ACTIVE,2020-10-14
CUST50127,Customer_50127,R48329,ACTIVE,2021-10-02
CUST50128,Customer_50128,R35962,ACTIVE,2024-04-24
CUST50129,Customer_50129,R12554,ACTIVE,2021-03-28
CUST50130,Customer_50130,R23049,ACTIVE,2023-03-22
CUST50131,Customer_50131,R30667,ACTIVE,2021-07-11
CUST50132,Customer_50132,R10432,ACTIVE,2021-04-01
CUST50133,Customer_50133,R27273,ACTIVE,2023-09-27
CUST50134,Customer_50134,R25232,ACTIVE,2022-01-07
CUST50135,Customer_50135,R11781,ACTIVE,2023-09-10
CUST50136,Customer_50136,R32888,ACTIVE,2023-04-23
CUST50137,Customer_50137,R46590,ACTIVE,2022-09-21
CUST50138,Customer_50138,R23968,ACTIVE,2022-07-15
CUST50139,Customer_50139,R41716,ACTIVE,2022-07-03
CUST50140,Customer_50140,R6771,TEST,2021-02-21
CUST50141,Customer_50141,R23649,ACTIVE,2025-09-14
CUST50142,Customer_50142,R19982,ACTIVE,2022-01-10
CUST50143,Customer_50143,R22206,INACTIVE,2024-04-30
CUST50144,Customer_50144,R20521,INACTIVE,2020-11-15
CUST50145,Customer_50145,R37939,INACTIVE,2021-02-09
CUST50146,Customer_50146,R26238,ACTIVE,2022-12-14
CUST50147,Customer_50147,R385,TEST,2023-04-06
CUST50148,Customer_50148,R18442,ACTIVE,2024-11-12
CUST50149,Customer_50149,R40854,INACTIVE,2021-10-18
CUST50150,Customer_50150,R20044,ACTIVE,2024-10-16
CUST50151,Customer_50151,R48573,ACTIVE,2023-02-14
CUST50152,Customer_50152,R15681,INACTIVE,2025-01-02
CUST50153,Customer_50153,R31569,ACTIVE,2021-03-03
CUST50154,Customer_50154,R19176,ACTIVE,2025-06-07
CUST50155,Customer_50155,R37153,TEST,2020-09-09
CUST50156,Customer_50156,R33842,ACTIVE,2021-04-09
CUST50157,Customer_50157,R31627,ACTIVE,2025-04-05
CUST50158,Customer_50158,R8770,ACTIVE,2024-11-02
CUST50159,Customer_50159,R14999,ACTIVE,2022-10-15
CUST50160,Customer_50160,R32967,INACTIVE,2024-10-30
CUST50161,Customer_50161,R24292,ACTIVE,2025-11-14
CUST50162,Customer_50162,R8304,ACTIVE,2020-04-17
CUST50163,Customer_50163,R30626,ACTIVE,2023-01-26
CUST50164,Customer_50164,R34557,ACTIVE,2021-03-17
CUST50165,Customer_50165,R297,ACTIVE,2020-05-18
CUST50166,Customer_50166,R30436,ACTIVE,2024-07-20
CUST50167,Customer_50167,R37464,ACTIVE,2020-09-27
CUST50168,Customer_50168,R10254,INACTIVE,2024-11-06
CUST50169,Customer_50169,R11577,ACTIVE,2020-05-05
CUST50170,Customer_50170,R43459,ACTIVE,2024-09-08
CUST50171,Customer_50171,R4599,ACTIVE,2020-07-20
CUST50172,Customer_50172,R34532,ACTIVE,2023-08-23
CUST50173,Customer_50173,R32464,ACTIVE,2022-05-24
CUST50174,Customer_50174,R46393,ACTIVE,2020-04-05
CUST50175,Customer_50175,R12170,ACTIVE,2023-10-06
CUST50176,Customer_50176,R5526,ACTIVE,2023-08-18
CUST50177,Customer_50177,R7446,ACTIVE,2023-03-09
CUST50178,Customer_50178,R48541,INACTIVE,2025-05-26
CUST50179,Customer_50179,R42063,INACTIVE,2023-03-24
CUST50180,Customer_50180,R6940,ACTIVE,2025-05-02
CUST50181,Customer_50181,R47316,ACTIVE,2020-07-12
CUST50182,Customer_50182,R7879,ACTIVE,2021-07-04
CUST50183,Customer_50183,R8687,ACTIVE,2022-06-28
CUST50184,Customer_50184,R42728,ACTIVE,2025-11-22
CUST50185,Customer_50185,R24925,INACTIVE,2020-10-10
CUST50186,Customer_50186,R18366,TEST,2021-05-05
CUST50187,Customer_50187,R40010,ACTIVE,2023-11-10
CUST50188,Customer_50188,R23094,ACTIVE,2025-11-26
CUST50189,Customer_50189,R45864,ACTIVE,2022-10-21
CUST50190,Customer_50190,R43294,ACTIVE,2021-05-15
CUST50191,Customer_50191,R1633,TEST,2025-05-12
CUST50192,Customer_50192,R1990,ACTIVE,2025-10-02
CUST50193,Customer_50193,R45653,ACTIVE,2024-01-02
CUST50194,Customer_50194,R16150,ACTIVE,2022-11-17
CUST50195,Customer_50195,R887,ACTIVE,2025-08-22
CUST50196,Customer_50196,R41304,ACTIVE,2020-09-21
CUST50197,Customer_50197,R22555,ACTIVE,2024-06-03
CUST50198,Customer_50198,R2405,INACTIVE,2020-12-05
CUST50199,Customer_50199,R24263,ACTIVE,2021-07-08
CUST50200,Customer_50200,R22847,INACTIVE,2024-12-31
CUST50201,Customer_50201,R12781,ACTIVE,2022-09-07
CUST50202,Customer_50202,R29746,ACTIVE,2022-03-13
CUST50203,Customer_50203,R24911,INACTIVE,2023-08-06
CUST50204,Customer_50204,R42459,TEST,2022-05-17
CUST50205,Customer_50205,R29489,INACTIVE,2025-01-17
CUST50206,Customer_50206,R24252,ACTIVE,2025-01-26
CUST50207,Customer_50207,R202,ACTIVE,2024-09-04
CUST50208,Customer_50208,R46142,TEST,2021-01-06
CUST50209,Customer_50209,R43777,ACTIVE,2025-08-20
CUST50210,Customer_50210,R3524,ACTIVE,2023-01-17
CUST50211,Customer_50211,R35163,ACTIVE,2022-11-26
CUST50212,Customer_50212,R1374,ACTIVE,2020-08-02
CUST50213,Customer_50213,R24580,ACTIVE,2020-10-08
CUST50214,Customer_50214,R10178,ACTIVE,2022-03-21
CUST50215,Customer_50215,R3916,INACTIVE,2020-06-23
CUST50216,Customer_50216,R3569,ACTIVE,2021-03-09
CUST50217,Customer_50217,R38151,ACTIVE,2025-10-10
CUST50218,Customer_50218,R22189,ACTIVE,2025-01-17
CUST50219,Customer_50219,R33792,ACTIVE,2021-02-28
CUST50220,Customer_50220,R2548,ACTIVE,2021-06-12
CUST50221,Customer_50221,R39396,ACTIVE,2023-07-12
CUST50222,Customer_50222,R41720,TEST,2024-09-10
CUST50223,Customer_50223,R24821,ACTIVE,2020-02-28
CUST50224,Customer_50224,R16663,TEST,2022-09-06
CUST50225,Customer_50225,R20789,INACTIVE,2022-12-16
CUST50226,Customer_50226,R37830,TEST,2024-09-10
CUST50227,Customer_50227,R34565,ACTIVE,2024-09-14
CUST50228,Customer_50228,R49479,ACTIVE,2023-11-26
CUST50229,Customer_50229,R19785,ACTIVE,2025-05-08
CUST50230,Customer_50230,R45420,ACTIVE,2021-05-09
CUST50231,Customer_50231,R41022,INACTIVE,2021-01-30
CUST50232,Customer_50232,R17563,INACTIVE,2023-12-21
CUST50233,Customer_50233,R21078,ACTIVE,2023-08-28
CUST50234,Customer_50234,R40100,ACTIVE,2024-07-21
CUST50235,Customer_50235,R21978,ACTIVE,2021-08-07
CUST50236,Customer_50236,R12987,ACTIVE,2022-06-28
CUST50237,Customer_50237,R23541,ACTIVE,2025-08-07
CUST50238,Customer_50238,R25368,ACTIVE,2023-06-09
CUST50239,Customer_50239,R5356,ACTIVE,2020-08-29
CUST50240,Customer_50240,R7552,ACTIVE,2025-04-23
CUST50241,Customer_50241,R18273,ACTIVE,2021-11-06
CUST50242,Customer_50242,R11068,ACTIVE,2025-11-02
CUST50243,Customer_50243,R20667,ACTIVE,2021-09-28
CUST50244,Customer_50244,R40552,INACTIVE,2022-06-09
CUST50245,Customer_50245,R24891,ACTIVE,2023-03-13
CUST50246,Customer_50246,R15411,ACTIVE,2022-08-01
CUST50247,Customer_50247,R1177,ACTIVE,2022-05-10
CUST50248,Customer_50248,R43501,ACTIVE,2022-06-09
CUST50249,Customer_50249,R49557,ACTIVE,2023-07-30
CUST50250,Customer_50250,R16694,ACTIVE,2023-04-28
CUST50251,Customer_50251,R41586,TEST,2020-05-04
CUST50252,Customer_50252,R44168,INACTIVE,2025-07-07
CUST50253,Customer_50253,R42337,ACTIVE,2024-11-17
CUST50254,Customer_50254,R9983,ACTIVE,2025-04-21
CUST50255,Customer_50255,R28452,INACTIVE,2023-04-07
CUST50256,Customer_50256,R45913,TEST,2023-09-07
CUST50257,Customer_50257,R23615,ACTIVE,2020-07-20
CUST50258,Customer_50258,R43351,ACTIVE,2022-02-16
CUST50259,Customer_50259,R5266,ACTIVE,2021-12-24
CUST50260,Customer_50260,R29265,ACTIVE,2023-05-11
CUST50261,Customer_50261,R21494,INACTIVE,2022-06-10
CUST50262,Customer_50262,R30044,ACTIVE,2020-06-13
CUST50263,Customer_50263,R4920,ACTIVE,2024-12-17
CUST50264,Customer_50264,R16058,ACTIVE,2023-09-12
CUST50265,Customer_50265,R10461,INACTIVE,2020-05-25
CUST50266,Customer_50266,R38395,INACTIVE,2025-07-08
CUST50267,Customer_50267,R31346,ACTIVE,2024-03-13
CUST50268,Customer_50268,R24627,ACTIVE,2025-12-26
CUST50269,Customer_50269,R47632,ACTIVE,2023-05-08
CUST50270,Customer_50270,R45936,INACTIVE,2024-06-03
CUST50271,Customer_50271,R36239,ACTIVE,2024-12-23
CUST50272,Customer_50272,R49532,ACTIVE,2023-05-18
CUST50273,Customer_50273,R41861,ACTIVE,2024-10-17
CUST50274,Customer_50274,R12080,ACTIVE,2022-10-19
CUST50275,Customer_50275,R39002,ACTIVE,2024-06-30
CUST50276,Customer_50276,R48381,INACTIVE,2021-11-12
CUST50277,Customer_50277,R43028,TEST,2024-01-21
CUST50278,Customer_50278,R32980,ACTIVE,2025-09-24
CUST50279,Customer_50279,R11407,ACTIVE,2020-05-06
CUST50280,Customer_50280,R39147,ACTIVE,2020-03-06
CUST50281,Customer_50281,R22318,ACTIVE,2024-08-17
CUST50282,Customer_50282,R5763,ACTIVE,2024-01-26
CUST50283,Customer_50283,R32505,ACTIVE,2023-02-18
CUST50284,Customer_50284,R28815,INACTIVE,2021-07-17
CUST50285,Customer_50285,R7820,ACTIVE,2021-04-05
CUST50286,Customer_50286,R17983,TEST,2020-04-02
CUST50287,Customer_50287,R12903,ACTIVE,2021-06-27
CUST50288,Customer_50288,R18391,ACTIVE,2024-03-30
CUST50289,Customer_50289,R24126,ACTIVE,2020-12-09
CUST50290,Customer_50290,R7659,INACTIVE,2025-10-15
CUST50291,Customer_50291,R7962,ACTIVE,2022-02-12
CUST50292,Customer_50292,R44687,ACTIVE,2025-10-20
CUST50293,Customer_50293,R27862,ACTIVE,2025-04-12
CUST50294,Customer_50294,R18179,ACTIVE,2024-08-07
CUST50295,Customer_50295,R38160,INACTIVE,2020-01-27
CUST50296,Customer_50296,R17298,TEST,2024-06-13
CUST50297,Customer_50297,R26930,ACTIVE,2024-10-06
CUST50298,Customer_50298,R17797,ACTIVE,2022-07-06
CUST50299,Customer_50299,R17746,ACTIVE,2023-02-15
CUST50300,Customer_50300,R27546,ACTIVE,2025-06-13
CUST50301,Customer_50301,R26345,INACTIVE,2020-11-17
CUST50302,Customer_50302,R46878,ACTIVE,2020-06-28
CUST50303,Customer_50303,R47523,INACTIVE,2021-03-04
CUST50304,Customer_50304,R22796,TEST,2024-11-15
CUST50305,Customer_50305,R34127,INACTIVE,2020-04-30
CUST50306,Customer_50306,R396,ACTIVE,2023-04-13
CUST50307,Customer_50307,R4262,INACTIVE,2025-08-13
CUST50308,Customer_50308,R11199,ACTIVE,2021-07-03
CUST50309,Customer_50309,R45952,ACTIVE,2024-07-21
CUST50310,Customer_50310,R36922,ACTIVE,2022-08-12
CUST50311,Customer_50311,R41227,INACTIVE,2020-03-03
CUST50312,Customer_50312,R19162,INACTIVE,2021-09-10
CUST50313,Customer_50313,R47797,ACTIVE,2020-04-11
CUST50314,Customer_50314,R33480,TEST,2022-02-15
CUST50315,Customer_50315,R3089,ACTIVE,2025-06-20
CUST50316,Customer_50316,R33386,ACTIVE,2020-11-19
CUST50317,Customer_50317,R25335,ACTIVE,2023-07-18
CUST50318,Customer_50318,R48234,ACTIVE,2025-07-28
CUST50319,Customer_50319,R16156,ACTIVE,2025-05-23
CUST50320,Customer_50320,R18783,TEST,2021-07-30
CUST50321,Customer_50321,R48407,ACTIVE,2024-10-21
CUST50322,Customer_50322,R37218,ACTIVE,2022-09-25
CUST50323,Customer_50323,R81,TEST,2020-03-18
CUST50324,Customer_50324,R17660,TEST,2023-08-14
CUST50325,Customer_50325,R48000,ACTIVE,2024-12-19
CUST50326,Customer_50326,R7441,ACTIVE,2021-10-14
CUST50327,Customer_50327,R22939,INACTIVE,2021-07-21
CUST50328,Customer_50328,R43615,ACTIVE,2022-01-09
CUST50329,Customer_50329,R41611,ACTIVE,2022-04-27
CUST50330,Customer_50330,R43221,INACTIVE,2022-07-25
CUST50331,Customer_50331,R26874,ACTIVE,2024-06-14
CUST50332,Customer_50332,R12732,INACTIVE,2023-07-03
CUST50333,Customer_50333,R16293,TEST,2021-02-27
CUST50334,Customer_50334,R49627,TEST,2025-03-06
CUST50335,Customer_50335,R7525,INACTIVE,2020-08-19
CUST50336,Customer_50336,R25245,ACTIVE,2020-04-20
CUST50337,Customer_50337,R29174,ACTIVE,2021-05-27
CUST50338,Customer_50338,R3567,ACTIVE,2025-03-30
CUST50339,Customer_50339,R24262,ACTIVE,2025-07-12
CUST50340,Customer_50340,R9110,ACTIVE,2021-01-05
CUST50341,Customer_50341,R41653,ACTIVE,2021-03-02
CUST50342,Customer_50342,R41818,ACTIVE,2021-03-03
CUST50343,Customer_50343,R29226,TEST,2023-06-22
CUST50344,Customer_50344,R37671,ACTIVE,2020-02-17
CUST50345,Customer_50345,R39269,ACTIVE,2021-12-18
CUST50346,Customer_50346,R2392,ACTIVE,2025-07-25
CUST50347,Customer_50347,R20854,INACTIVE,2023-01-29
CUST50348,Customer_50348,R1559,INACTIVE,2021-06-18
CUST50349,Customer_50349,R30819,ACTIVE,2021-03-22
CUST50350,Customer_50350,R19639,ACTIVE,2025-03-23
CUST50351,Customer_50351,R39394,TEST,2023-07-09
CUST50352,Customer_50352,R3417,INACTIVE,2020-10-12
CUST50353,Customer_50353,R42009,ACTIVE,2024-04-07
CUST50354,Customer_50354,R28599,ACTIVE,2021-11-26
CUST50355,Customer_50355,R18077,ACTIVE,2021-09-14
CUST50356,Customer_50356,R11914,TEST,2022-02-19
CUST50357,Customer_50357,R27135,ACTIVE,2024-08-21
CUST50358,Customer_50358,R46495,ACTIVE,2020-05-15
CUST50359,Customer_50359,R47836,ACTIVE,2023-11-16
CUST50360,Customer_50360,R25268,TEST,2020-04-05
CUST50361,Customer_50361,R28017,INACTIVE,2025-06-16
CUST50362,Customer_50362,R29470,ACTIVE,2024-01-31
CUST50363,Customer_50363,R7932,ACTIVE,2020-05-30
CUST50364,Customer_50364,R33457,ACTIVE,2025-08-21
CUST50365,Customer_50365,R36090,ACTIVE,2020-03-30
CUST50366,Customer_50366,R13614,ACTIVE,2022-05-19
CUST50367,Customer_50367,R33159,ACTIVE,2025-06-25
CUST50368,Customer_50368,R42460,ACTIVE,2020-11-15
CUST50369,Customer_50369,R46932,ACTIVE,2025-05-24
CUST50370,Customer_50370,R25821,ACTIVE,2025-04-14
CUST50371,Customer_50371,R13744,ACTIVE,2021-02-23
CUST50372,Customer_50372,R9294,ACTIVE,2020-11-19
CUST50373,Customer_50373,R26813,ACTIVE,2024-12-11
CUST50374,Customer_50374,R25183,ACTIVE,2021-09-06
CUST50375,Customer_50375,R36804,ACTIVE,2020-08-06
CUST50376,Customer_50376,R49715,TEST,2023-04-05
CUST50377,Customer_50377,R8966,ACTIVE,2025-02-03
CUST50378,Customer_50378,R7511,TEST,2024-02-28
CUST50379,Customer_50379,R3354,INACTIVE,2023-11-20
CUST50380,Customer_50380,R14493,ACTIVE,2020-09-19
CUST50381,Customer_50381,R41877,ACTIVE,2024-04-08
CUST50382,Customer_50382,R24841,TEST,2022-01-03
CUST50383,Customer_50383,R10130,ACTIVE,2023-12-03
CUST50384,Customer_50384,R37742,INACTIVE,2023-03-14
CUST50385,Customer_50385,R7398,ACTIVE,2025-01-31
CUST50386,Customer_50386,R21223,ACTIVE,2023-12-14
CUST50387,Customer_50387,R49330,INACTIVE,2022-10-12
CUST50388,Customer_50388,R1689,INACTIVE,2022-05-03
CUST50389,Customer_50389,R2192,ACTIVE,2021-12-07
CUST50390,Customer_50390,R5536,ACTIVE,2023-04-15
CUST50391,Customer_50391,R22376,ACTIVE,2023-07-04
CUST50392,Customer_50392,R13599,ACTIVE,2023-04-10
CUST50393,Customer_50393,R23752,ACTIVE,2025-09-24
CUST50394,Customer_50394,R17610,ACTIVE,2020-09-07
CUST50395,Customer_50395,R29019,INACTIVE,2022-10-21
CUST50396,Customer_50396,R44664,ACTIVE,2022-10-12
CUST50397,Customer_50397,R8468,ACTIVE,2021-02-02
